,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad,std_dev_to_perm_res_ratio,vertical_correlation,lateral_correlation,random_seed
563,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8897.34190298462,0.44,6,82,3338
564,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.15,7,250,7061
565,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.39,8,234,8305
566,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.37,3,168,1943
567,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.45,3,120,9747
568,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,10,240,3147
569,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8897.34190298462,0.45,9,72,1886
570,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.15,6,264,3620
571,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8592.897091226594,0.41,5,252,4692
572,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.41,6,230,6234
573,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.48,3,228,3404
574,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.1,2,38,11148
575,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.33,5,85,1052
576,1020,1,25,100,1500,100,100,2.744,2092.6661158681363,8298.750925039123,0.45,10,180,6408
577,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,8,52,4790
578,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.38,7,78,5849
579,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.27,7,64,3302
580,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.39,6,90,8290
581,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.14,8,240,5650
582,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8897.34190298462,0.45,2,160,6994
583,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.16,10,56,3966
584,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8298.750925039123,0.36,6,88,10955
585,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.27,4,160,758
586,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8897.34190298462,0.46,5,120,6603
587,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,4,65,372
588,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.29,2,36,2041
589,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,9,245,9363
590,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.24,8,420,8555
591,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.43,2,45,9717
592,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,4,81,8011
593,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.21,6,133,8923
594,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.41,9,66,28
595,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,6,186,3443
596,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8298.750925039123,0.4,9,48,9965
597,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,9212.445936491918,0.46,9,84,3699
598,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.2,3,264,7637
599,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.38,4,152,4917
600,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.15,2,160,8894
601,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.38,9,258,642
602,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.06,7,64,1579
603,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.18,4,195,8875
604,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,10,162,1658
605,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.38,5,192,4876
606,1020,1,25,100,1500,100,100,2.744,2249.074543240092,8897.34190298462,0.46,7,272,2526
607,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.37,6,114,927
608,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,3,330,12093
609,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.4,9,30,11946
610,1020,1,25,100,1500,100,100,2.744,2092.6661158681363,8592.897091226594,0.39,6,280,10283
611,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,8,54,5527
612,1020,1,25,100,1500,100,100,2.744,3102.8054334306075,8298.750925039123,0.31,8,264,6186
613,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.28,5,120,5876
614,1020,1,25,100,1500,100,100,2.744,3102.8054334306075,8592.897091226594,0.27,7,160,4437
615,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.46,8,231,8615
616,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.46,3,304,852
617,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,3,50,5781
618,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8014.555025680014,0.48,4,500,6865
619,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,8,160,10956
620,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.29,5,102,8229
621,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.35,2,70,3593
622,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.18,6,114,1102
623,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.1,7,148,7948
624,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.46,5,88,4958
625,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.3,9,45,4704
626,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.37,9,180,12014
627,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.38,7,102,11095
628,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.39,10,110,533
629,1020,1,25,100,1500,100,100,2.744,2092.6661158681363,8298.750925039123,0.37,6,343,913
630,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.06,10,195,829
631,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.22,2,222,11069
632,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.14,8,152,6469
633,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.23,4,110,4024
634,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.45,3,294,6286
635,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.29,10,120,3391
636,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.39,3,320,1126
637,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,10,102,11332
638,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.26,2,405,11136
639,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.32,2,88,8756
640,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8592.897091226594,0.43,7,225,2937
641,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,4,460,7206
642,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.29,2,288,1279
643,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.26,2,16,517
644,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.44,4,210,11611
645,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.09,10,420,1166
646,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.42,4,40,10845
647,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.38,5,93,5031
648,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8298.750925039123,0.48,4,264,3556
649,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.35,6,170,7972
650,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,2,54,1757
651,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8298.750925039123,0.28,2,322,5748
652,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,10,144,2911
653,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.21,4,288,84
654,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.12,6,60,5255
655,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8298.750925039123,0.26,3,480,9164
656,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.14,2,171,3322
657,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,9,50,1240
658,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,5,100,1413
659,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.44,6,42,1416
660,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.19,3,40,7632
661,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.31,7,60,4372
662,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.43,5,300,475
663,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.31,6,180,1431
664,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.36,5,84,4672
665,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.33,9,320,5354
666,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.42,7,48,317
667,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.18,9,216,4246
668,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.34,10,320,8038
669,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,2,155,5058
670,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,8,300,3081
671,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.29,5,54,9669
672,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,8,288,12324
673,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.26,8,196,6426
674,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,9,160,7338
675,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8897.34190298462,0.43,5,36,6415
676,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,6,96,5453
677,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,6,440,4271
678,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.18,5,140,7050
679,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,4,215,1177
680,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,2,190,6410
681,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.42,7,76,12044
682,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.28,8,369,1467
683,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.14,6,185,2994
684,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.24,8,175,1040
685,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.35,2,26,12182
686,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.49,10,310,2227
687,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,9,225,4805
688,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.1,5,147,232
689,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,10,261,11786
690,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.04,5,81,4942
691,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,10,80,767
692,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.46,10,154,8983
693,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.29,6,258,11528
694,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,7,500,5313
695,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.22,8,58,804
696,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.49,7,33,3227
697,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.25,5,215,5600
698,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.37,4,175,6599
699,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.33,7,70,580
700,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.17,2,64,8355
701,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.45,3,423,6813
702,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.43,2,21,9865
703,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.08,10,171,2737
704,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.41,7,72,304
705,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,2,126,1972
706,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.3,7,55,3328
707,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8298.750925039123,0.34,8,246,7758
708,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.47,4,136,4129
709,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.24,8,136,4910
710,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.4,7,296,5492
711,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8014.555025680014,0.3,5,310,10817
712,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,2,124,3399
713,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,10,180,6551
714,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.26,4,15,8839
715,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.23,10,259,1981
716,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.24,3,176,8107
717,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.18,3,140,5598
718,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.46,6,108,11339
719,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.18,2,189,9731
720,1020,1,25,100,1500,100,100,2.744,2596.117637920465,9212.445936491918,0.49,10,217,1557
721,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.01,5,144,2507
722,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.22,3,234,1020
723,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,8,110,9992
724,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,5,104,7274
725,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.29,9,99,6537
726,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.45,7,84,5378
727,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,7,270,5208
728,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.45,4,36,4473
729,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.2,6,42,5534
730,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.33,5,120,9622
731,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.2,8,120,1034
732,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,5,220,11898
733,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.38,7,34,3839
734,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.37,4,70,4985
735,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,9,141,4048
736,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.2,2,84,6826
737,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,7,36,8023
738,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8298.750925039123,0.47,8,216,12343
739,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.09,9,210,11775
740,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.27,9,85,2064
741,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.09,8,50,12182
742,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8897.34190298462,0.37,10,66,1390
743,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.15,10,156,3200
744,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.26,5,120,7471
745,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.42,5,62,8899
746,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.21,6,350,11461
747,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.2,4,16,8636
748,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.29,2,135,4897
749,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.31,10,32,1706
750,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,9,90,8027
751,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.08,7,160,3889
752,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.33,6,28,2823
753,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,7,290,4916
754,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,6,294,6023
755,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.37,5,150,11132
756,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.45,9,203,7074
757,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.25,7,310,7405
758,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.24,6,30,6785
759,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.22,3,74,989
760,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.35,3,90,991
761,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8897.34190298462,0.47,8,470,10456
762,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.39,4,135,3063
763,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.29,8,104,3392
764,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.43,9,114,8222
765,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,8,88,9303
766,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.23,6,324,2941
767,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.48,4,480,5113
768,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.18,4,336,8023
769,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.11,2,174,3995
770,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.35,5,240,7471
771,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8897.34190298462,0.49,5,132,6535
772,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.33,4,81,7647
773,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.04,5,282,7424
774,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.06,8,94,11143
775,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.2,9,235,6610
776,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,3,80,4607
777,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.45,2,329,7766
778,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,5,54,2705
779,1020,1,25,100,1500,100,100,2.744,2416.6270460594747,8298.750925039123,0.35,10,304,4029
780,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.25,9,192,7674
781,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.24,6,210,5331
782,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8897.34190298462,0.49,6,81,2705
783,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.39,3,82,5655
784,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8897.34190298462,0.47,8,95,11381
785,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.25,3,276,8363
786,1020,1,25,100,1500,100,100,2.744,3102.8054334306075,8592.897091226594,0.49,3,280,8780
787,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.1,6,22,12009
788,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.18,8,56,11856
789,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,5,207,2079
790,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.28,2,46,6522
791,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.48,2,160,3159
792,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.36,4,60,2766
793,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.28,10,216,604
794,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.19,5,360,525
795,1020,1,25,100,1500,100,100,2.744,2504.828290996109,8592.897091226594,0.41,4,240,10943
796,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.14,7,432,8746
797,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.05,2,120,3421
798,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.42,3,74,3081
799,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,9,171,6105
800,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.28,3,66,4685
801,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.3,5,432,5407
802,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.34,6,90,4940
803,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.49,2,153,478
804,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.0,4,165,10173
805,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.08,2,200,2785
806,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.13,2,245,4975
807,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.11,3,76,9998
808,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,2,60,9143
809,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.35,5,396,3540
810,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.27,5,301,5672
811,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.03,2,36,10922
812,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8897.34190298462,0.46,7,252,1466
813,1020,1,25,100,1500,100,100,2.744,2596.117637920465,9212.445936491918,0.47,7,54,2814
814,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.35,5,460,7540
815,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.25,4,322,5348
816,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,2,117,8187
817,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.24,4,276,3608
818,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.07,5,100,4841
819,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.07,4,329,6315
820,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.2,4,450,92
821,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8592.897091226594,0.37,9,90,11874
822,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.22,3,12,9904
823,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.36,4,342,8529
824,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.02,6,60,10034
825,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.05,8,78,1274
826,1020,1,25,100,1500,100,100,2.744,2596.117637920465,8298.750925039123,0.25,10,333,1680
827,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.26,5,136,978
828,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.14,5,45,1308
829,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.36,2,24,11445
830,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.28,2,54,10
831,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.33,5,147,1319
832,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8298.750925039123,0.45,7,18,5242
833,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,2,360,9277
834,1020,1,25,100,1500,100,100,2.744,2331.4094399480146,8298.750925039123,0.47,9,294,4651
835,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.15,10,200,1746
836,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.24,3,104,774
837,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.29,2,58,4609
838,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8298.750925039123,0.15,6,50,5042
839,1020,1,25,100,1500,100,100,2.744,2788.396905758903,8592.897091226594,0.41,4,175,7757
840,1020,1,25,100,1500,100,100,2.744,2994.376040693835,8592.897091226594,0.37,8,100,6337
841,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.27,8,152,7595
842,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8298.750925039123,0.34,6,105,8772
843,1020,1,25,100,1500,100,100,2.744,2690.6032074593363,8592.897091226594,0.21,10,45,5396
844,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8298.750925039123,0.12,10,112,7732
845,1020,1,25,100,1500,100,100,2.744,2889.614557023334,8592.897091226594,0.29,8,66,7275
