,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad
156,1040.0,0.25,25,100.0,2600.0,50.0,850.0,9.8,2504.828290996109,0.1
157,1040.0,0.25,25,100.0,2600.0,50.0,900.0,9.8,2596.117637920465,0.1
158,1040.0,0.25,25,100.0,2600.0,50.0,950.0,9.8,2596.117637920465,0.1
159,1040.0,0.25,25,100.0,2600.0,50.0,1000.0,9.8,2596.117637920465,0.1
160,1040.0,0.25,25,100.0,2600.0,75.0,50.0,9.8,1453.5010956062054,0.1
161,1040.0,0.25,25,100.0,2600.0,75.0,100.0,9.8,1622.7311077993318,0.1
162,1040.0,0.25,25,100.0,2600.0,75.0,150.0,9.8,1745.656740968316,0.1
163,1040.0,0.25,25,100.0,2600.0,75.0,200.0,9.8,1877.34080585019,0.1
164,1040.0,0.25,25,100.0,2600.0,75.0,250.0,9.8,1946.660560944617,0.1
165,1040.0,0.25,25,100.0,2600.0,75.0,300.0,9.8,2018.40733930441,0.1
166,1040.0,0.25,25,100.0,2600.0,75.0,350.0,9.8,2092.6661158681363,0.1
167,1040.0,0.25,25,100.0,2600.0,75.0,400.0,9.8,2169.5248407169115,0.1
168,1040.0,0.25,25,100.0,2600.0,75.0,450.0,9.8,2169.5248407169115,0.1
169,1040.0,0.25,25,100.0,2600.0,75.0,500.0,9.8,2249.074543240092,0.1
170,1040.0,0.25,25,100.0,2600.0,75.0,550.0,9.8,2249.074543240092,0.1
171,1040.0,0.25,25,100.0,2600.0,75.0,600.0,9.8,2331.4094399480146,0.1
172,1040.0,0.25,25,100.0,2600.0,75.0,650.0,9.8,2331.4094399480146,0.1
173,1040.0,0.25,25,100.0,2600.0,75.0,700.0,9.8,2331.4094399480146,0.1
174,1040.0,0.25,25,100.0,2600.0,75.0,750.0,9.8,2331.4094399480146,0.1
175,1040.0,0.25,25,100.0,2600.0,75.0,800.0,9.8,2416.6270460594747,0.1
176,1040.0,0.25,25,100.0,2600.0,75.0,850.0,9.8,2416.6270460594747,0.1
177,1040.0,0.25,25,100.0,2600.0,75.0,900.0,9.8,2416.6270460594747,0.1
178,1040.0,0.25,25,100.0,2600.0,75.0,950.0,9.8,2504.828290996109,0.1
179,1040.0,0.25,25,100.0,2600.0,75.0,1000.0,9.8,2504.828290996109,0.1
180,1040.0,0.25,25,100.0,2600.0,100.0,50.0,9.8,1350.0070107550434,0.1
181,1040.0,0.25,25,100.0,2600.0,100.0,100.0,9.8,1622.7311077993318,0.1
182,1040.0,0.25,25,100.0,2600.0,100.0,150.0,9.8,1745.656740968316,0.1
183,1040.0,0.25,25,100.0,2600.0,100.0,200.0,9.8,1810.3659735830986,0.1
184,1040.0,0.25,25,100.0,2600.0,100.0,250.0,9.8,1877.34080585019,0.1
185,1040.0,0.25,25,100.0,2600.0,100.0,300.0,9.8,2018.40733930441,0.1
186,1040.0,0.25,25,100.0,2600.0,100.0,350.0,9.8,2092.6661158681363,0.1
187,1040.0,0.25,25,100.0,2600.0,100.0,400.0,9.8,2092.6661158681363,0.1
188,1040.0,0.25,25,100.0,2600.0,100.0,450.0,9.8,2169.5248407169115,0.1
189,1040.0,0.25,25,100.0,2600.0,100.0,500.0,9.8,2169.5248407169115,0.1
190,1040.0,0.25,25,100.0,2600.0,100.0,550.0,9.8,2249.074543240092,0.1
191,1040.0,0.25,25,100.0,2600.0,100.0,600.0,9.8,2249.074543240092,0.1
192,1040.0,0.25,25,100.0,2600.0,100.0,650.0,9.8,2331.4094399480146,0.1
193,1040.0,0.25,25,100.0,2600.0,100.0,700.0,9.8,2331.4094399480146,0.1
194,1040.0,0.25,25,100.0,2600.0,100.0,750.0,9.8,2331.4094399480146,0.1
195,1040.0,0.25,25,100.0,2600.0,100.0,800.0,9.8,2416.6270460594747,0.1
196,1040.0,0.25,25,100.0,2600.0,100.0,850.0,9.8,2416.6270460594747,0.1
197,1040.0,0.25,25,100.0,2600.0,100.0,900.0,9.8,2416.6270460594747,0.1
198,1040.0,0.25,25,100.0,2600.0,100.0,950.0,9.8,2504.828290996109,0.1
199,1040.0,0.25,25,100.0,2600.0,100.0,1000.0,9.8,2504.828290996109,0.1
200,1040.0,0.25,25,100.0,2600.0,125.0,50.0,9.8,1350.0070107550434,0.1
201,1040.0,0.25,25,100.0,2600.0,125.0,100.0,9.8,1564.369117458862,0.1
202,1040.0,0.25,25,100.0,2600.0,125.0,150.0,9.8,1683.136468145602,0.1
203,1040.0,0.25,25,100.0,2600.0,125.0,200.0,9.8,1810.3659735830986,0.1
204,1040.0,0.25,25,100.0,2600.0,125.0,250.0,9.8,1877.34080585019,0.1
205,1040.0,0.25,25,100.0,2600.0,125.0,300.0,9.8,2018.40733930441,0.1
206,1040.0,0.25,25,100.0,2600.0,125.0,350.0,9.8,2018.40733930441,0.1
207,1040.0,0.25,25,100.0,2600.0,125.0,400.0,9.8,2092.6661158681363,0.1
208,1040.0,0.25,25,100.0,2600.0,125.0,450.0,9.8,2092.6661158681363,0.1
209,1040.0,0.25,25,100.0,2600.0,125.0,500.0,9.8,2169.5248407169115,0.1
210,1040.0,0.25,25,100.0,2600.0,125.0,550.0,9.8,2169.5248407169115,0.1
211,1040.0,0.25,25,100.0,2600.0,125.0,600.0,9.8,2249.074543240092,0.1
212,1040.0,0.25,25,100.0,2600.0,125.0,650.0,9.8,2249.074543240092,0.1
213,1040.0,0.25,25,100.0,2600.0,125.0,700.0,9.8,2331.4094399480146,0.1
214,1040.0,0.25,25,100.0,2600.0,125.0,750.0,9.8,2331.4094399480146,0.1
215,1040.0,0.25,25,100.0,2600.0,125.0,800.0,9.8,2331.4094399480146,0.1
216,1040.0,0.25,25,100.0,2600.0,125.0,850.0,9.8,2416.6270460594747,0.1
217,1040.0,0.25,25,100.0,2600.0,125.0,900.0,9.8,2416.6270460594747,0.1
218,1040.0,0.25,25,100.0,2600.0,125.0,950.0,9.8,2416.6270460594747,0.1
219,1040.0,0.25,25,100.0,2600.0,125.0,1000.0,9.8,2504.828290996109,0.1
220,1040.0,0.25,25,100.0,2600.0,150.0,50.0,9.8,1350.0070107550434,0.1
221,1040.0,0.25,25,100.0,2600.0,150.0,100.0,9.8,1564.369117458862,0.1
222,1040.0,0.25,25,100.0,2600.0,150.0,150.0,9.8,1683.136468145602,0.1
223,1040.0,0.25,25,100.0,2600.0,150.0,200.0,9.8,1810.3659735830986,0.1
224,1040.0,0.25,25,100.0,2600.0,150.0,250.0,9.8,1877.34080585019,0.1
225,1040.0,0.25,25,100.0,2600.0,150.0,300.0,9.8,1946.660560944617,0.1
226,1040.0,0.25,25,100.0,2600.0,150.0,350.0,9.8,2018.40733930441,0.1
227,1040.0,0.25,25,100.0,2600.0,150.0,400.0,9.8,2092.6661158681363,0.1
228,1040.0,0.25,25,100.0,2600.0,150.0,450.0,9.8,2092.6661158681363,0.1
229,1040.0,0.25,25,100.0,2600.0,150.0,500.0,9.8,2169.5248407169115,0.1
230,1040.0,0.25,25,100.0,2600.0,150.0,550.0,9.8,2169.5248407169115,0.1
231,1040.0,0.25,25,100.0,2600.0,150.0,600.0,9.8,2249.074543240092,0.1
232,1040.0,0.25,25,100.0,2600.0,150.0,650.0,9.8,2249.074543240092,0.1
233,1040.0,0.25,25,100.0,2600.0,150.0,700.0,9.8,2331.4094399480146,0.1
234,1040.0,0.25,25,100.0,2600.0,150.0,750.0,9.8,2331.4094399480146,0.1
235,1040.0,0.25,25,100.0,2600.0,150.0,800.0,9.8,2331.4094399480146,0.1
236,1040.0,0.25,25,100.0,2600.0,150.0,850.0,9.8,2416.6270460594747,0.1
237,1040.0,0.25,25,100.0,2600.0,150.0,900.0,9.8,2416.6270460594747,0.1
238,1040.0,0.25,25,100.0,2600.0,150.0,950.0,9.8,2416.6270460594747,0.1
239,1040.0,0.25,25,100.0,2600.0,150.0,1000.0,9.8,2504.828290996109,0.1
240,1040.0,0.25,25,100.0,2600.0,175.0,50.0,9.8,1300.8706294758354,0.1
241,1040.0,0.25,25,100.0,2600.0,175.0,100.0,9.8,1564.369117458862,0.1
242,1040.0,0.25,25,100.0,2600.0,175.0,150.0,9.8,1683.136468145602,0.1
243,1040.0,0.25,25,100.0,2600.0,175.0,200.0,9.8,1810.3659735830986,0.1
244,1040.0,0.25,25,100.0,2600.0,175.0,250.0,9.8,1877.34080585019,0.1
245,1040.0,0.25,25,100.0,2600.0,175.0,300.0,9.8,2018.40733930441,0.1
246,1040.0,0.25,25,100.0,2600.0,175.0,350.0,9.8,2018.40733930441,0.1
247,1040.0,0.25,25,100.0,2600.0,175.0,400.0,9.8,2092.6661158681363,0.1
248,1040.0,0.25,25,100.0,2600.0,175.0,450.0,9.8,2169.5248407169115,0.1
249,1040.0,0.25,25,100.0,2600.0,175.0,500.0,9.8,2169.5248407169115,0.1
250,1040.0,0.25,25,100.0,2600.0,175.0,550.0,9.8,2169.5248407169115,0.1
251,1040.0,0.25,25,100.0,2600.0,175.0,600.0,9.8,2249.074543240092,0.1
252,1040.0,0.25,25,100.0,2600.0,175.0,650.0,9.8,2249.074543240092,0.1
253,1040.0,0.25,25,100.0,2600.0,175.0,700.0,9.8,2331.4094399480146,0.1
254,1040.0,0.25,25,100.0,2600.0,175.0,750.0,9.8,2331.4094399480146,0.1
255,1040.0,0.25,25,100.0,2600.0,175.0,800.0,9.8,2331.4094399480146,0.1
256,1040.0,0.25,25,100.0,2600.0,175.0,850.0,9.8,2416.6270460594747,0.1
257,1040.0,0.25,25,100.0,2600.0,175.0,900.0,9.8,2416.6270460594747,0.1
258,1040.0,0.25,25,100.0,2600.0,175.0,950.0,9.8,2416.6270460594747,0.1
259,1040.0,0.25,25,100.0,2600.0,175.0,1000.0,9.8,2504.828290996109,0.1
260,1040.0,0.25,25,100.0,2600.0,200.0,50.0,9.8,1300.8706294758354,0.1
261,1040.0,0.25,25,100.0,2600.0,200.0,100.0,9.8,1564.369117458862,0.1
262,1040.0,0.25,25,100.0,2600.0,200.0,150.0,9.8,1683.136468145602,0.1
263,1040.0,0.25,25,100.0,2600.0,200.0,200.0,9.8,1810.3659735830986,0.1
264,1040.0,0.25,25,100.0,2600.0,200.0,250.0,9.8,1877.34080585019,0.1
265,1040.0,0.25,25,100.0,2600.0,200.0,300.0,9.8,2018.40733930441,0.1
266,1040.0,0.25,25,100.0,2600.0,200.0,350.0,9.8,2018.40733930441,0.1
267,1040.0,0.25,25,100.0,2600.0,200.0,400.0,9.8,2092.6661158681363,0.1
268,1040.0,0.25,25,100.0,2600.0,200.0,450.0,9.8,2169.5248407169115,0.1
269,1040.0,0.25,25,100.0,2600.0,200.0,500.0,9.8,2169.5248407169115,0.1
270,1040.0,0.25,25,100.0,2600.0,200.0,550.0,9.8,2169.5248407169115,0.1
271,1040.0,0.25,25,100.0,2600.0,200.0,600.0,9.8,2249.074543240092,0.1
272,1040.0,0.25,25,100.0,2600.0,200.0,650.0,9.8,2249.074543240092,0.1
273,1040.0,0.25,25,100.0,2600.0,200.0,700.0,9.8,2331.4094399480146,0.1
274,1040.0,0.25,25,100.0,2600.0,200.0,750.0,9.8,2331.4094399480146,0.1
275,1040.0,0.25,25,100.0,2600.0,200.0,800.0,9.8,2331.4094399480146,0.1
276,1040.0,0.25,25,100.0,2600.0,200.0,850.0,9.8,2416.6270460594747,0.1
277,1040.0,0.25,25,100.0,2600.0,200.0,900.0,9.8,2416.6270460594747,0.1
278,1040.0,0.25,25,100.0,2600.0,200.0,950.0,9.8,2416.6270460594747,0.1
279,1040.0,0.25,25,100.0,2600.0,200.0,1000.0,9.8,2504.828290996109,0.1
280,1040.0,0.25,25,150.0,2400.0,50.0,50.0,8.82,1622.7311077993318,157.38876829774097
281,1040.0,0.25,25,150.0,2400.0,50.0,100.0,8.82,1745.656740968316,0.1
282,1040.0,0.25,25,150.0,2400.0,50.0,150.0,8.82,1877.34080585019,0.1
283,1040.0,0.25,25,150.0,2400.0,50.0,200.0,8.82,2018.40733930441,0.1
284,1040.0,0.25,25,150.0,2400.0,50.0,250.0,8.82,2092.6661158681363,0.1
285,1040.0,0.25,25,150.0,2400.0,50.0,300.0,8.82,2169.5248407169115,0.1
286,1040.0,0.25,25,150.0,2400.0,50.0,350.0,8.82,2169.5248407169115,0.1
287,1040.0,0.25,25,150.0,2400.0,50.0,400.0,8.82,2249.074543240092,0.1
288,1040.0,0.25,25,150.0,2400.0,50.0,450.0,8.82,2249.074543240092,0.1
289,1040.0,0.25,25,150.0,2400.0,50.0,500.0,8.82,2331.4094399480146,0.1
290,1040.0,0.25,25,150.0,2400.0,50.0,550.0,8.82,2331.4094399480146,0.1
291,1040.0,0.25,25,150.0,2400.0,50.0,600.0,8.82,2331.4094399480146,0.1
292,1040.0,0.25,25,150.0,2400.0,50.0,650.0,8.82,2416.6270460594747,0.1
293,1040.0,0.25,25,150.0,2400.0,50.0,700.0,8.82,2416.6270460594747,0.1
